geoid,end_shelter_in_place,face_mask_mandate_business,state_of_emergency,shelter_in_place,school_closure,close_nonessential_business,face_mask_mandate
36119,13-Jun-20,17-Apr-20,7-Mar-20,20-Mar-20,18-Mar-20,22-Mar-20,17-Apr-20
36121,13-Jun-20,17-Apr-20,7-Mar-20,22-Mar-20,18-Mar-20,22-Mar-20,17-Apr-20
36123,13-Jun-20,17-Apr-20,7-Mar-20,22-Mar-20,18-Mar-20,22-Mar-20,17-Apr-20
37001,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37003,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37005,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37007,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37009,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37011,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37013,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37015,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37017,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37019,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37021,22-May-20,26-Jun-20,10-Mar-20,10-Mar-20,16-Mar-20,19-Mar-20,26-May-20
37023,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37025,22-May-20,26-Jun-20,10-Mar-20,26-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37027,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37029,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37031,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37033,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37035,22-May-20,26-Jun-20,10-Mar-20,27-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37037,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37039,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37041,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37043,22-May-20,26-Jun-20,10-Mar-20,22-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37045,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37047,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37049,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37051,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37053,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37055,22-May-20,26-Jun-20,10-Mar-20,28-Mar-20,16-Mar-20,30-Mar-20,21-Jun-20
37057,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37059,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37061,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37063,22-May-20,26-Jun-20,10-Mar-20,28-Mar-20,16-Mar-20,30-Mar-20,20-Apr-20
37065,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37067,22-May-20,26-Jun-20,10-Mar-20,27-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37069,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37071,22-May-20,26-Jun-20,10-Mar-20,27-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37073,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37075,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37077,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37079,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37081,22-May-20,26-Jun-20,10-Mar-20,25-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37083,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37085,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37087,22-May-20,26-Jun-20,10-Mar-20,26-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37089,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37091,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37093,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37095,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37097,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37099,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37101,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37103,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37105,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37107,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37109,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37111,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37113,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37115,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37117,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37119,22-May-20,26-Jun-20,10-Mar-20,26-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37121,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37123,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37125,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,17-Apr-20
37127,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37129,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37131,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37133,22-May-20,26-Jun-20,10-Mar-20,27-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37135,22-May-20,26-Jun-20,10-Mar-20,27-Mar-20,16-Mar-20,30-Mar-20,22-May-20
37137,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37139,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37141,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37143,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37145,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37147,22-May-20,26-Jun-20,10-Mar-20,23-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37149,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37151,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37153,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37155,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37157,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37159,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37161,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37163,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37165,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37167,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37169,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37171,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37173,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37175,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37177,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37179,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37181,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37183,22-May-20,26-Jun-20,10-Mar-20,26-Mar-20,16-Mar-20,30-Mar-20,17-Jun-20
37185,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37187,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37189,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37191,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37193,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37195,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37197,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
37199,22-May-20,26-Jun-20,10-Mar-20,30-Mar-20,16-Mar-20,30-Mar-20,26-Jun-20
38001,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38003,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38005,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38007,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38009,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38011,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38013,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38015,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38017,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38019,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38021,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38023,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38025,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38027,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38029,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38031,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38033,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38035,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38037,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38039,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38041,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38043,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38045,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38047,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38049,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38051,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38053,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,13-Jul-20
38055,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38057,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38059,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38061,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38063,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38065,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38067,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38069,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38071,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38073,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38075,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38077,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38079,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38081,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38083,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38085,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38087,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38089,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38091,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38093,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38095,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38097,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38099,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38101,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38103,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
38105,,28-Apr-20,13-Mar-20,,16-Mar-20,20-Mar-20,
39001,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39003,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,17-Jul-20
39005,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39007,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39009,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,14-Jul-20
39011,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39013,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39015,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39017,20-May-20,29-Apr-20,9-Mar-20,15-Mar-20,17-Mar-20,24-Mar-20,8-Jul-20
39019,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39021,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39023,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39025,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,10-Jul-20
39027,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39029,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39031,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39033,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39035,20-May-20,29-Apr-20,9-Mar-20,23-Mar-20,17-Mar-20,24-Mar-20,8-Jul-20
39037,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39039,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39041,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,17-Jul-20
39043,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39045,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,10-Jul-20
39047,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39049,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,8-Jul-20
39051,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39053,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39055,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39057,20-May-20,29-Apr-20,9-Mar-20,22-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39059,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39061,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,8-Jul-20
39063,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39065,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39067,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39069,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39071,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39073,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39075,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39077,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,8-Jul-20
39079,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39081,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39083,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39085,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39087,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39089,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,17-Jul-20
39091,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39093,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,10-Jul-20
39095,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,17-Jul-20
39097,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39099,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39101,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39103,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39105,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39107,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39109,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39111,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39113,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,8-Jul-20
39115,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39117,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39119,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39121,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39123,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39125,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39127,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39129,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,10-Jul-20
39131,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39133,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39135,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39137,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39139,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,17-Jul-20
39141,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39143,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39145,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,17-Jul-20
39147,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39149,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39151,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39153,20-May-20,29-Apr-20,9-Mar-20,23-Mar-20,17-Mar-20,24-Mar-20,10-Jul-20
39155,20-May-20,29-Apr-20,9-Mar-20,23-Mar-20,17-Mar-20,24-Mar-20,8-Jul-20
39157,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39159,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,17-Jul-20
39161,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39163,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39165,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39167,20-May-20,29-Apr-20,9-Mar-20,22-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39169,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39171,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
39173,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,10-Jul-20
39175,20-May-20,29-Apr-20,9-Mar-20,24-Mar-20,17-Mar-20,24-Mar-20,23-Jul-20
40001,,,15-Mar-20,,17-Mar-20,1-Apr-20,8-Jul-20
40003,,,15-Mar-20,,17-Mar-20,1-Apr-20,
40005,,,15-Mar-20,,17-Mar-20,1-Apr-20,
40007,,,15-Mar-20,,17-Mar-20,1-Apr-20,
40009,,,15-Mar-20,,17-Mar-20,1-Apr-20,
40011,,,15-Mar-20,,17-Mar-20,1-Apr-20,
40013,,,15-Mar-20,,17-Mar-20,1-Apr-20,
40015,,,15-Mar-20,,17-Mar-20,1-Apr-20,
40017,,,15-Mar-20,,17-Mar-20,1-Apr-20,17-Jul-20
40019,,,15-Mar-20,7-Apr-20,17-Mar-20,1-Apr-20,
40021,,,15-Mar-20,,17-Mar-20,1-Apr-20,
40023,,,15-Mar-20,,17-Mar-20,1-Apr-20,
40025,,,15-Mar-20,,17-Mar-20,1-Apr-20,
40027,,,15-Mar-20,16-Mar-20,17-Mar-20,1-Apr-20,7-Jul-20
40029,,,15-Mar-20,,17-Mar-20,1-Apr-20,
40031,,,15-Mar-20,,17-Mar-20,1-Apr-20,15-Jul-20
40033,,,15-Mar-20,,17-Mar-20,1-Apr-20,
40035,,,15-Mar-20,,17-Mar-20,1-Apr-20,
40037,,,15-Mar-20,,17-Mar-20,1-Apr-20,13-Jul-20
40039,,,15-Mar-20,,17-Mar-20,1-Apr-20,
40041,,,15-Mar-20,,17-Mar-20,1-Apr-20,
40043,,,15-Mar-20,,17-Mar-20,1-Apr-20,
40045,,,15-Mar-20,,17-Mar-20,1-Apr-20,
40047,,,15-Mar-20,,17-Mar-20,1-Apr-20,
40049,,,15-Mar-20,,17-Mar-20,1-Apr-20,
40051,,,15-Mar-20,,17-Mar-20,1-Apr-20,10-Apr-20
40053,,,15-Mar-20,,17-Mar-20,1-Apr-20,
40055,,,15-Mar-20,,17-Mar-20,1-Apr-20,
40057,,,15-Mar-20,,17-Mar-20,1-Apr-20,
40059,,,15-Mar-20,,17-Mar-20,1-Apr-20,
40061,,,15-Mar-20,,17-Mar-20,1-Apr-20,
